1701099350.1974294, 82.597163438797
1701099734.7358365, 10.305145025253296
1701099767.8795698, 7.641732931137085
1701099798.6161005, 10.146950244903564
1701099829.8705983, 8.295104503631592
1701099866.2355504, 11.810816287994385
1701099900.2580285, 9.947354078292847
1701099939.274531, 11.537602186203003
1701099984.262424, 20.32506251335144
1701100019.686603, 9.85204291343689
1701100055.1210263, 9.316628217697144
1701100095.7056308, 12.796457529067993
1701100137.8321157, 16.330669164657593
1701100177.0303807, 15.086595296859741
1701100226.7087004, 20.710838556289673
1701100275.663533, 20.490316152572632
1701100320.1586459, 16.92609477043152
1701100372.1179643, 24.1022846698761
1701100416.9246764, 17.334826707839966
1701100604.685675, 38.41749811172485
1701100976.4469514, 15.114355325698853
1701100994.7126253, 18.264668941497803
1701101031.7861614, 37.07353615760803
1701101053.943077, 22.15591549873352
1701101103.637505, 49.69442796707153
1701101267.3275769, 48.31582546234131
1701101300.1736, 32.846023082733154
1701101347.2885926, 47.11499261856079
1701101386.4376814, 39.14789938926697
1701101424.5205011, 38.08281970024109
1701101781.526667, 36.07063055038452
1701101827.1026025, 45.57493305206299
1701101888.0166235, 60.914021015167236
1701101944.016862, 56.0002384185791
1701101988.247856, 44.229995012283325
1701150774.0964057, 42.28430199623108
1701150896.6599772, 24.2106351852417
1701152448.2560046, 28.91990637779236
1701152471.2563744, 17.999062538146973
1701152519.9127328, 43.65312123298645
1701152549.6274364, 24.713988780975342
1701152576.4971442, 21.860683917999268
1701152722.6638434, 42.36656165122986
1701152763.3905065, 35.72573232650757
1701152783.2316217, 14.830063104629517
1701152819.509793, 31.27277183532715
1701152860.4497936, 35.93455743789673
1701152943.9719224, 25.859572887420654
1701152976.0555003, 27.07823419570923
1701153010.3100145, 29.250454902648926
1701153050.9965384, 35.672587394714355
1701153086.3599973, 30.35869860649109
1701153225.3646557, 39.745659589767456
1701153284.4353085, 53.999613761901855
1701153343.7401676, 54.297364950180054
1701153412.4730642, 63.726163148880005
1701153681.048941, 60.30422592163086
1701153730.1224642, 44.073330879211426
1701153784.2896476, 49.16042900085449
1701153842.951472, 53.65353298187256
1701153891.507913, 43.5446343421936
1701154032.2462392, 52.41941547393799
1701154073.8704886, 36.61229157447815
1701154125.9496071, 47.076005935668945
1701154195.6533136, 64.68643593788147
1701154265.1211572, 64.45694756507874
1701159909.3138573, 17.391936779022217
1701161458.9596684, 16.95253872871399
1701161488.0618863, 24.09148597717285
1701161521.5720072, 28.490097045898438
1701161554.735241, 28.156721353530884
1701161592.2142768, 32.47049856185913
1701161697.4578416, 38.054683685302734
1701161728.793181, 26.3326473236084
1701161768.9191332, 35.125786781311035
1701161811.3124914, 37.388360261917114
1701161857.5165036, 41.202696561813354
1701161945.0899923, 29.678677320480347
1701162000.139298, 50.03917598724365
1701162049.0324974, 43.87882328033447
1701162110.844909, 56.74993658065796
1701162162.5060565, 46.653470516204834
1701162891.658646, 38.06413197517395
1701162954.217848, 57.552284955978394
1701162991.1501703, 31.91822576522827
1701163123.3309996, 43.421550035476685
1701163179.039544, 50.70242762565613
1701163237.1248643, 53.07086420059204
1701163283.9372683, 41.80554413795471
1701163417.7994688, 38.99670195579529
1701164564.450542, 41.4302613735199
1701164746.0100162, 19.51605987548828
1701164891.2623732, 30.093483686447144
1701165409.0676577, 27.376312017440796
1701165494.0536613, 28.5724880695343
1701165535.0117567, 35.953088998794556
1701165579.2771428, 39.252936363220215
1701165617.159455, 32.881020307540894
1701165709.8065016, 27.957907676696777
1701165752.0456202, 37.23694682121277
1701165871.2127433, 47.018917083740234
1701224623.0940375, 33.326380491256714
1701224655.6964953, 27.598621129989624
1701224692.911626, 32.20042896270752
1701224726.3299956, 28.404349088668823
1701224762.3287497, 30.98588538169861
1701226331.7494242, 42.09329342842102
1701226363.770974, 27.015000820159912
1701226413.5182505, 44.743587017059326
1701226452.1091433, 33.58886384963989
1701226479.6545901, 22.536785364151
1701226596.3221593, 42.58160877227783
1701226636.6333532, 35.31101369857788
1701226670.8685098, 29.227530241012573
1701226704.3291717, 28.457224369049072
1701226754.3804665, 45.046255588531494
1701226861.2269673, 30.410066843032837
1701226997.3130412, 50.00537705421448
1701227291.4711883, 35.52045774459839
1701227404.0583913, 32.13964796066284
1701227840.834909, 42.47918701171875
1701228481.5823455, 27.278781414031982
1701228563.2779374, 33.240837812423706
1701228661.8418517, 42.123650789260864
1701228751.4910698, 48.116456747055054
1701228924.305197, 31.15951943397522
1701228986.751226, 57.44329905509949
1701229040.6305854, 48.86578321456909
1701229097.772963, 52.12948560714722
1701229163.2602363, 60.47923922538757
1701229409.3864923, 69.76542162895203
1701229492.2389686, 77.84004020690918
1701229567.1097007, 69.86101412773132
1701229623.2019854, 51.076762676239014
1701229681.0207014, 52.81062388420105
1701230146.4373074, 24.83860492706299
1701230178.4387226, 26.989081144332886
1701230214.7124488, 31.258240222930908
1701230239.8353336, 20.11012601852417
1701230278.7427502, 33.89960289001465
1701230432.729137, 25.891923666000366
1701230471.2003534, 33.46212935447693
1701230506.1947854, 29.988656759262085
1701230535.157785, 23.95168399810791
1701230567.7316813, 27.571269273757935
1701230863.0389977, 30.710283994674683
1701230911.8552382, 43.812878370285034
1701230951.9283974, 35.0583860874176
1701231092.8906035, 23.879277229309082
1701231150.9001224, 33.77343487739563
1701231197.0484872, 26.454960823059082
1701231250.9978967, 30.857518911361694
1701231317.0889883, 32.61313319206238
1701231412.291886, 23.38776683807373
1701231447.9599254, 30.660440683364868
1701231489.265381, 36.302318811416626
1701231559.674084, 65.39928936958313
